hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_group	gene_group_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit-trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_ids	lncipedia	gtrnadb	agr	mane_select	gencc
HGNC:16776	KRTAP4-12	keratin associated protein 4-12	protein-coding gene	gene with protein product	Approved	17q21.2	17q21.2	KAP4.12				Keratin associated proteins	619	2002-08-09			2023-01-20	83755	ENSG00000213416	OTTHUMG00000133632	uc002hwa.4	AJ406943	NM_031854	CCDS32649	Q9BQ66	11279113	MGI:1923694																								HGNC:16776	"ENST00000394014.2|NM_031854.3"	
HGNC:18921	KRTAP4-16	keratin associated protein 4-16	protein-coding gene	gene with protein product	Approved	17q21.2	17q21.2	KAP4A		"KRTAP4P1|KRTAP4-16P"	"keratin associated protein 4 pseudogene 1|keratin associated protein 4-16, pseudogene"	Keratin associated proteins	619	2002-08-09	2016-03-15	2016-03-15	2023-01-20	85354	ENSG00000241241	OTTHUMG00000133590	uc060faq.1	AC025904	NM_001396067	CCDS92304	G5E9R7																										HGNC:18921	"ENST00000440582.1|NM_001396067.1"	
HGNC:53814	KRTAP4-17P	keratin associated protein 4-17, pseudogene	pseudogene	pseudogene	Approved	17q21.2	17q21.2	KRTAP4p3				Keratin associated proteins	619	2018-01-31			2018-01-31	112296190	ENSG00000251439	OTTHUMG00000133664			NG_066016			18721477																									HGNC:53814		
HGNC:23596	KRTAP5-1	keratin associated protein 5-1	protein-coding gene	gene with protein product	Approved	11p15.5	11p15.5	KRTAP5.1		KRN1L	keratin, cuticle, ultrahigh sulphur 1-like	Keratin associated proteins	619	2003-12-01			2023-01-20	387264	ENSG00000205869	OTTHUMG00000057557	uc001ltu.1	AB126070	NM_001005922	CCDS31330	Q6L8H4	15144888		RGD:9278179			148022																				HGNC:23596	"ENST00000382171.2|NM_001005922.1"	
HGNC:23597	KRTAP5-2	keratin associated protein 5-2	protein-coding gene	gene with protein product	Approved	11p15.5	11p15.5	"KRTAP5.2|KRTAP5-8"				Keratin associated proteins	619	2003-12-01			2023-01-20	440021	ENSG00000205867	OTTHUMG00000165547	uc001ltv.3	AB126071	NM_001004325	CCDS31331	Q701N4	15144888	MGI:1918873																								HGNC:23597	"ENST00000412090.2|NM_001004325.2"	
HGNC:23598	KRTAP5-3	keratin associated protein 5-3	protein-coding gene	gene with protein product	Approved	11p15.5	11p15.5	"KRTAP5.3|KRTAP5-9"				Keratin associated proteins	619	2003-12-01			2023-01-20	387266	ENSG00000196224	OTTHUMG00000057559	uc001ltw.1	AB126072	NM_001012708	CCDS41591	Q6L8H2	15144888	"MGI:1354732|MGI:1354758|MGI:3782743|MGI:5588894|MGI:5623345|MGI:5791454"																								HGNC:23598	"ENST00000399685.1|NM_001012708.2"	
HGNC:23599	KRTAP5-4	keratin associated protein 5-4	protein-coding gene	gene with protein product	Approved	11p15.5	11p15.5	KRTAP5.4				Keratin associated proteins	619	2003-12-01			2023-01-20	387267	ENSG00000241598	OTTHUMG00000057553	uc057xta.1	AB126073	NM_001012709	CCDS86161	Q6L8H1	15144888	MGI:5791173																								HGNC:23599	"ENST00000399682.1|NM_001347674.1"	
HGNC:23601	KRTAP5-5	keratin associated protein 5-5	protein-coding gene	gene with protein product	Approved	11p15.5	11p15.5	"KRTAP5.5|KRTAP5-11"				Keratin associated proteins	619	2003-12-01			2023-01-20	439915	ENSG00000185940	OTTHUMG00000057554	uc001lty.4	AB125074	NM_001001480	CCDS41592	Q701N2	15144888	MGI:2149673																								HGNC:23601	"ENST00000399676.4|NM_001001480.3"	
HGNC:23600	KRTAP5-6	keratin associated protein 5-6	protein-coding gene	gene with protein product	Approved	11p15.5	11p15.5	KRTAP5.6				Keratin associated proteins	619	2003-12-01			2023-01-20	440023	ENSG00000205864	OTTHUMG00000043932	uc001lua.3	AB126075	NM_001012416	CCDS31332	Q6L8G9	15144888																									HGNC:23600	"ENST00000382160.1|NM_001012416.1"	
HGNC:23602	KRTAP5-7	keratin associated protein 5-7	protein-coding gene	gene with protein product	Approved	11q13.4	11q13.4	"KRTAP5.7|KRTAP5-3"				Keratin associated proteins	619	2003-12-01			2023-01-20	440050	ENSG00000244411	OTTHUMG00000057570	uc001oqq.2	AB126076	NM_001012503	CCDS41682	Q6L8G8	15144888	"MGI:1354732|MGI:1354758|MGI:3782743|MGI:5588894|MGI:5623345|MGI:5791454"																								HGNC:23602	"ENST00000398536.6|NM_001012503.2"	
HGNC:23603	KRTAP5-8	keratin associated protein 5-8	protein-coding gene	gene with protein product	Approved	11q13.4	11q13.4	"KRTAP5.8|UHSKerB|KRTAP5-2"				Keratin associated proteins	619	2003-12-01			2023-01-20	57830	ENSG00000241233	OTTHUMG00000057571	uc001oqr.1	AB126077	NM_021046	CCDS41683	O75690	15144888	"MGI:3647476|MGI:5622000"	RGD:1592604																							HGNC:23603	"ENST00000398534.4|NM_021046.3"	
HGNC:23604	KRTAP5-9	keratin associated protein 5-9	protein-coding gene	gene with protein product	Approved	11q13.4	11q13.4	"KRTAP5.9|KRTAP5-1"		KRN1		Keratin associated proteins	619	2003-12-01			2023-01-20	3846	ENSG00000254997	OTTHUMG00000167263	uc001oqs.2	AB126078	NM_005553	CCDS53677	P26371	15144888	"MGI:1354732|MGI:1354758|MGI:3782743|MGI:5588894|MGI:5623345|MGI:5791454"				148021																				HGNC:23604	"ENST00000528743.4|NM_005553.4"	
HGNC:23605	KRTAP5-10	keratin associated protein 5-10	protein-coding gene	gene with protein product	Approved	11q13.4	11q13.4	KRTAP5.10				Keratin associated proteins	619	2003-12-01			2023-01-20	387273	ENSG00000204572	OTTHUMG00000057585	uc001oqt.2	AB126079	NM_001012710	CCDS41684	Q6L8G5	15144888	"MGI:1354732|MGI:1354758|MGI:3782743|MGI:5588894|MGI:5623345|MGI:5791454"																								HGNC:23605	"ENST00000398531.3|NM_001012710.2"	
HGNC:23606	KRTAP5-11	keratin associated protein 5-11	protein-coding gene	gene with protein product	Approved	11q13.4	11q13.4	"KRTAP5.11|KRTAP5-6"				Keratin associated proteins	619	2003-12-01			2023-01-20	440051	ENSG00000204571	OTTHUMG00000057586	uc001oqu.3	AB126080	NM_001005405	CCDS41685	Q6L8G4	15144888	"MGI:1354732|MGI:1354758|MGI:3782743|MGI:5588894|MGI:5623345|MGI:5791454"																								HGNC:23606	"ENST00000398530.1|NM_001005405.3"	
HGNC:23607	KRTAP5-13P	keratin associated protein 5-13, pseudogene	pseudogene	pseudogene	Approved	11q13.4	11q13.4	KRTAP5.P1		KRTAP5P1	keratin associated protein 5 pseudogene 1	Keratin associated proteins	619	2003-12-01	2010-01-06	2010-01-06	2023-03-21	387275	ENSG00000248903				NG_027924			15144888																									HGNC:23607		
HGNC:23608	KRTAP5-14P	keratin associated protein 5-14, pseudogene	pseudogene	pseudogene	Approved	11q13.4	11q13.4	"KRTAP5.P2|KRTAP5-12"		KRTAP5P2	keratin associated protein 5 pseudogene 2	Keratin associated proteins	619	2003-12-01	2010-01-06	2010-01-06	2018-01-31	387276	ENSG00000249387	OTTHUMG00000057584			NG_027925			15144888																									HGNC:23608		
HGNC:27877	KRTAP5-AS1	KRTAP5-1/KRTAP5-2 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	11p15.5	11p15.5					Antisense RNAs	1987	2013-05-31			2018-06-20	338651	ENSG00000233930	OTTHUMG00000165546			NR_021489			28819095																							KRTAP5-AS1		HGNC:27877		
HGNC:18931	KRTAP6-1	keratin associated protein 6-1	protein-coding gene	gene with protein product	Approved	21q22.11	21q22.11	"KAP6.1|C21orf103"				Keratin associated proteins	619	2003-02-21			2023-01-20	337966	ENSG00000184724	OTTHUMG00000057788	uc002yop.4	AP001708	NM_181602	CCDS13602	Q3LI64	12359730																									HGNC:18931	"ENST00000329122.2|NM_181602.2"	
HGNC:18932	KRTAP6-2	keratin associated protein 6-2	protein-coding gene	gene with protein product	Approved	21q22.11	21q22.11	KAP6.2				Keratin associated proteins	619	2003-02-21			2023-01-20	337967	ENSG00000186930	OTTHUMG00000057794	uc011adc.3	AP001708	NM_181604	CCDS13600	Q3LI66	12359730																									HGNC:18932	"ENST00000334897.4|NM_181604.2"	
HGNC:18933	KRTAP6-3	keratin associated protein 6-3	protein-coding gene	gene with protein product	Approved	21q22.11	21q22.11	KAP6.3				Keratin associated proteins	619	2003-02-21			2023-01-20	337968	ENSG00000212938	OTTHUMG00000057791	uc002yom.4	AP001708	NM_181605	CCDS77622	Q3LI67	12359730	"MGI:1330228|MGI:1915734|MGI:1915887|MGI:3704467|MGI:3711943"																								HGNC:18933	"ENST00000391624.1|NM_181605.4"	
HGNC:18934	KRTAP7-1	keratin associated protein 7-1	protein-coding gene	gene with protein product	Approved	21q22.11	21q22.11	KAP7.1			keratin associated protein 7-1 (gene/pseudogene)	Keratin associated proteins	619	2003-02-20		2020-05-01	2023-01-20	337878	ENSG00000274749	OTTHUMG00000188305	uc032pxy.2	AJ457063	NM_181606	CCDS74780	Q8IUC3	12359730	MGI:1918613	RGD:1560879																							HGNC:18934	"ENST00000621162.1|NM_181606.3"	
HGNC:18935	KRTAP8-1	keratin associated protein 8-1	protein-coding gene	gene with protein product	Approved	21q22.11	21q22.11	KAP8.1				Keratin associated proteins	619	2003-02-20			2024-01-15	337879	ENSG00000183640	OTTHUMG00000057771	uc002you.3	AJ457064	NM_175857	CCDS13607	Q8IUC2	12359730	MGI:1330293	RGD:2323315																							HGNC:18935	"ENST00000329621.6|NM_175857.4"	
HGNC:18948	KRTAP8-2P	keratin associated protein 8-2, pseudogene	pseudogene	pseudogene	Approved	21q22.11	21q22.11	KAP8A		KRTAP8P1	keratin associated protein 8 pseudogene 1	Keratin associated proteins	619	2003-02-21	2010-01-06	2010-01-06	2016-10-05	337980	ENSG00000233036	OTTHUMG00000057797		AP001709	NG_002669			12359730																									HGNC:18948		
HGNC:18949	KRTAP8-3P	keratin associated protein 8-3, pseudogene	pseudogene	pseudogene	Approved	21q22.11	21q22.11	KAP8B		KRTAP8P2	keratin associated protein 8 pseudogene 2	Keratin associated proteins	619	2003-02-21	2010-01-06	2010-01-06	2016-10-05	337981	ENSG00000227840	OTTHUMG00000057781		AP001709	NG_002670			12359730																									HGNC:18949		
HGNC:18912	KRTAP9-1	keratin associated protein 9-1	protein-coding gene	gene with protein product	Approved	17q21.2	17q21.2	KAP9.1		KRTAP9L3	keratin associated protein 9-like 3	Keratin associated proteins	619	2002-11-19			2024-01-15	728318	ENSG00000240542	OTTHUMG00000133636	uc021txf.1	AC006070	NM_001190460	CCDS56029	A8MXZ3		"MGI:3650331|MGI:3650333"	RGD:1593000																							HGNC:18912	"ENST00000398470.1|NM_001190460.1"	
HGNC:16926	KRTAP9-2	keratin associated protein 9-2	protein-coding gene	gene with protein product	Approved	17q21.2	17q21.2	KAP9.2				Keratin associated proteins	619	2002-08-09			2023-01-20	83899	ENSG00000239886	OTTHUMG00000133609	uc002hwf.3	AJ406946	NM_031961	CCDS32651	Q9BYQ4	11279113	"MGI:1309997|MGI:3649436|MGI:3650331|MGI:3652067"	RGD:6496829																							HGNC:16926	"ENST00000377721.3|NM_031961.3"	
HGNC:16927	KRTAP9-3	keratin associated protein 9-3	protein-coding gene	gene with protein product	Approved	17q21.2	17q21.2	KAP9.3				Keratin associated proteins	619	2002-08-09			2023-01-20	83900	ENSG00000204873	OTTHUMG00000133427	uc021txg.1	AJ406947	NM_031962	CCDS11385	Q9BYQ3	11279113	"MGI:1309997|MGI:3649436|MGI:3650331|MGI:3652067"																								HGNC:16927	"ENST00000411528.4|NM_031962.3"	
HGNC:18902	KRTAP9-4	keratin associated protein 9-4	protein-coding gene	gene with protein product	Approved	17q21.2	17q21.2	KAP9.4				Keratin associated proteins	619	2002-08-09			2023-01-20	85280	ENSG00000241595	OTTHUMG00000133438	uc002hwi.3	AJ406948	NM_033191	CCDS11386	Q9BYQ2	11279113	"MGI:1309997|MGI:3650331|MGI:3652067"																								HGNC:18902	"ENST00000334109.3|NM_033191.3"	
HGNC:18914	KRTAP9-6	keratin associated protein 9-6	protein-coding gene	gene with protein product	Approved	17q21.2	17q21.2	KAP9.6		KRTAP9L2	keratin associated protein 9-like 2	Keratin associated proteins	619	2002-08-09			2023-01-20	100507608	ENSG00000212659	OTTHUMG00000133600	uc031rag.2	AC006070	NM_001277331	CCDS59286	A8MVA2		"MGI:1309997|MGI:3649436|MGI:3650331|MGI:3652067"																								HGNC:18914	"ENST00000391355.2|NM_001277331.1"	
HGNC:18915	KRTAP9-7	keratin associated protein 9-7	protein-coding gene	gene with protein product	Approved	17q21.2	17q21.2	KAP9.7		KRTAP9L1	keratin associated protein 9-like 1	Keratin associated proteins	619	2002-08-09			2023-01-20	100505724	ENSG00000180386	OTTHUMG00000133605	uc031rah.2	AC006070	NM_001277332	CCDS59287	A8MTY7		"MGI:1309997|MGI:3649436|MGI:3650331|MGI:3652067"	RGD:1592933																							HGNC:18915	"ENST00000391354.2|NM_001277332.1"	
HGNC:17231	KRTAP9-8	keratin associated protein 9-8	protein-coding gene	gene with protein product	Approved	17q21.2	17q21.2	KAP9.8				Keratin associated proteins	619	2002-08-09			2023-01-20	83901	ENSG00000187272	OTTHUMG00000133604	uc002hwh.5	AJ406950	NM_031963	CCDS42334	Q9BYQ0	11279113	"MGI:1309997|MGI:3650331|MGI:3652067"																								HGNC:17231	"ENST00000254072.7|NM_031963.3"	
HGNC:16773	KRTAP9-9	keratin associated protein 9-9	protein-coding gene	gene with protein product	Approved	17q21.2	17q21.2	"KAP9.9|KAP9.5"		KRTAP9-5	keratin associated protein 9-5	Keratin associated proteins	619	2002-08-09			2023-01-20	81870	ENSG00000198083	OTTHUMG00000133602	uc021txh.1	AJ406951	NM_030975	CCDS54127	Q9BYP9	11279113	"MGI:1309997|MGI:3649436|MGI:3650331|MGI:3652067"	RGD:11470817																							HGNC:16773	"ENST00000394008.1|NM_030975.2"	
HGNC:34210	KRTAP9-10P	keratin associated protein 9-10, pseudogene	pseudogene	pseudogene	Approved	17q21.2	17q21.2					Keratin associated proteins	619	2013-06-20			2023-03-21	106480422	ENSG00000237183	OTTHUMG00000133663			NG_045368																												HGNC:34210		
HGNC:18918	KRTAP9-11P	keratin associated protein 9-11, pseudogene	pseudogene	pseudogene	Approved	17q21.2	17q21.2	KAP9A		KRTAP9P1	keratin associated protein 9 pseudogene 1	Keratin associated proteins	619	2002-08-09	2010-01-06	2010-01-06	2012-03-14	85347	ENSG00000229351	OTTHUMG00000133608		AC006070	NG_000942														PGOHUM00000237391														HGNC:18918		
HGNC:48873	KRTAP9-12P	keratin associated protein 9-12, pseudogene	pseudogene	pseudogene	Approved	17q21.2	17q21.2							2013-06-20			2018-01-31	100287715	ENSG00000248807	OTTHUMG00000133633			NG_022467														PGOHUM00000237390														HGNC:48873		
HGNC:22966	KRTAP10-1	keratin associated protein 10-1	protein-coding gene	gene with protein product	Approved	21q22.3	21q22.3	"KAP10.1|KAP18.1"		KRTAP18-1		Keratin associated proteins	619	2003-08-06			2023-01-20	386677	ENSG00000215455	OTTHUMG00000057627	uc002zfh.2	AJ566380	NM_198691	CCDS42954	P60331		"MGI:3842085|MGI:5010781"	RGD:1583076																							HGNC:22966	"ENST00000400375.1|NM_198691.3"	
HGNC:22967	KRTAP10-2	keratin associated protein 10-2	protein-coding gene	gene with protein product	Approved	21q22.3	21q22.3	"KAP10.2|KAP18.2"		KRTAP18-2		Keratin associated proteins	619	2003-08-06			2023-01-20	386679	ENSG00000205445	OTTHUMG00000057625	uc002zfi.2	AJ566381	NM_198693	CCDS42955	P60368		MGI:3842085	RGD:1596048																							HGNC:22967	"ENST00000391621.1|NM_198693.4"	
HGNC:22968	KRTAP10-3	keratin associated protein 10-3	protein-coding gene	gene with protein product	Approved	21q22.3	21q22.3	"KAP10.3|KAP18.3"		KRTAP18-3		Keratin associated proteins	619	2003-08-06			2023-01-20	386682	ENSG00000212935	OTTHUMG00000057628	uc002zfj.2	AJ566383	NM_198696	CCDS42956	P60369		"MGI:1925013|MGI:3645300|MGI:3704118|MGI:3779677|MGI:3779678|MGI:3779917|MGI:3779918|MGI:3780046|MGI:3780866|MGI:3781411|MGI:3781416|MGI:3781428|MGI:3781463|MGI:5595335"																								HGNC:22968	"ENST00000391620.2|NM_198696.3"	
HGNC:20521	KRTAP10-4	keratin associated protein 10-4	protein-coding gene	gene with protein product	Approved	21q22.3	21q22.3	"KRTAP18.4|KAP10.4"		KRTAP18-4	keratin associated protein 18-4	Keratin associated proteins	619	2003-11-21	2004-07-14	2004-07-12	2023-01-20	386672	ENSG00000215454	OTTHUMG00000057641	uc002zfk.2	AB076351	NM_198687	CCDS42957	P60372		"MGI:3842085|MGI:5010781|MGI:5011587"																								HGNC:20521	"ENST00000400374.4|NM_198687.2"	
HGNC:22969	KRTAP10-5	keratin associated protein 10-5	protein-coding gene	gene with protein product	Approved	21q22.3	21q22.3	"KAP10.5|KAP18.5"		KRTAP18-5		Keratin associated proteins	619	2003-08-06			2023-01-20	386680	ENSG00000241123	OTTHUMG00000057638	uc002zfl.2	AJ566384	NM_198694	CCDS42958	P60370		"MGI:3645300|MGI:3780866|MGI:3842085|MGI:5595335"																								HGNC:22969	"ENST00000400372.1|NM_198694.3"	
HGNC:20523	KRTAP10-6	keratin associated protein 10-6	protein-coding gene	gene with protein product	Approved	21q22.3	21q22.3	"KRTAP18.6|KAP18.6|KAP10.6"		KRTAP18-6	keratin associated protein 18-6	Keratin associated proteins	619	2003-11-21	2004-07-14	2004-07-12	2023-01-20	386674	ENSG00000188155	OTTHUMG00000057634	uc032qbq.1	AB076353	NM_198688	CCDS42959	P60371		"MGI:3842085|MGI:5010781|MGI:5011587"																								HGNC:20523	"ENST00000400368.1|NM_198688.3"	
HGNC:22970	KRTAP10-7	keratin associated protein 10-7	protein-coding gene	gene with protein product	Approved	21q22.3	21q22.3	"KAP10.7|KAP18.7"		KRTAP18-7		Keratin associated proteins	619	2003-08-06			2023-01-20	386675	ENSG00000272804	OTTHUMG00000188307	uc032qbr.1	AJ566385	NM_198689	CCDS74803	P60409		"MGI:1925013|MGI:3645300|MGI:3704118|MGI:3779677|MGI:3779678|MGI:3779917|MGI:3779918|MGI:3780046|MGI:3780866|MGI:3781411|MGI:3781416|MGI:3781428|MGI:3781463|MGI:5011587|MGI:5011853"																								HGNC:22970	"ENST00000609664.2|NM_198689.3"	
HGNC:20525	KRTAP10-8	keratin associated protein 10-8	protein-coding gene	gene with protein product	Approved	21q22.3	21q22.3	"KRTAP18.8|KAP10.8"		KRTAP18-8	keratin associated protein 18-8	Keratin associated proteins	619	2003-11-21	2004-07-14	2004-07-12	2023-01-20	386681	ENSG00000187766	OTTHUMG00000057632	uc002zfo.1	AB076355	NM_198695	CCDS13713	P60410		MGI:5011853	RGD:1593740																							HGNC:20525	"ENST00000334662.2|NM_198695.2"	
HGNC:22971	KRTAP10-9	keratin associated protein 10-9	protein-coding gene	gene with protein product	Approved	21q22.3	21q22.3	"KAP10.9|KAP18.9"		KRTAP18-9		Keratin associated proteins	619	2003-08-06			2023-01-20	386676	ENSG00000221837	OTTHUMG00000057637	uc002zfp.5	AJ566386	NM_198690	CCDS42961	P60411		"MGI:3645300|MGI:3780866|MGI:3842085|MGI:5595335"	RGD:1596032																							HGNC:22971	"ENST00000397911.5|NM_198690.3"	
HGNC:22972	KRTAP10-10	keratin associated protein 10-10	protein-coding gene	gene with protein product	Approved	21q22.3	21q22.3	"KAP10.10|KAP18.10|KRTAP18-10"				Keratin associated proteins	619	2003-08-06			2023-01-20	353333	ENSG00000221859	OTTHUMG00000057631	uc002zfq.3	AJ566387	NM_181688	CCDS33585	P60014		"MGI:1925013|MGI:3645300|MGI:3704118|MGI:3779677|MGI:3779678|MGI:3779917|MGI:3779918|MGI:3780866|MGI:3781411|MGI:3781416|MGI:3781428|MGI:3781463|MGI:5595335"	RGD:1596076																							HGNC:22972	"ENST00000380095.2|NM_181688.3"	
HGNC:20528	KRTAP10-11	keratin associated protein 10-11	protein-coding gene	gene with protein product	Approved	21q22.3	21q22.3	"KRTAP18.11|KAP18.11|KAP10.11"		KRTAP18-11	keratin associated protein 18-11	Keratin associated proteins	619	2003-11-21	2004-07-14	2004-07-12	2023-01-20	386678	ENSG00000243489	OTTHUMG00000057626	uc002zfr.5	AB076359	NM_198692	CCDS42962	P60412		"MGI:3645300|MGI:3780866|MGI:3842085|MGI:5595335"																								HGNC:20528	"ENST00000334670.9|NM_198692.3"	
HGNC:20533	KRTAP10-12	keratin associated protein 10-12	protein-coding gene	gene with protein product	Approved	21q22.3	21q22.3	"KRTAP18.12|KAP10.12"		KRTAP18-12	keratin associated protein 18-12	Keratin associated proteins	619	2003-11-21	2004-07-14	2004-07-12	2023-01-20	386685	ENSG00000189169	OTTHUMG00000057629	uc002zfw.1	AB076364	NM_198699	CCDS42967	P60413		MGI:5011853																								HGNC:20533	"ENST00000400365.3|NM_198699.1"	
HGNC:34213	KRTAP10-13P	keratin associated protein 10-13, pseudogene	pseudogene	pseudogene	Approved	21q22.3	21q22.3					Keratin associated proteins	619	2010-09-30			2023-03-21	100874224	ENSG00000236382	OTTHUMG00000057640			NG_033806																												HGNC:34213		
HGNC:18922	KRTAP11-1	keratin associated protein 11-1	protein-coding gene	gene with protein product	Approved	21q22.11	21q22.11	KAP11.1				Keratin associated proteins	619	2003-02-20			2024-01-15	337880	ENSG00000182591	OTTHUMG00000057773	uc002yov.4	AJ457065	NM_175858	CCDS13608	Q8IUC1	12359730	MGI:99447	RGD:2323257			600064																				HGNC:18922	"ENST00000332378.6|NM_175858.3"	
HGNC:20529	KRTAP12-1	keratin associated protein 12-1	protein-coding gene	gene with protein product	Approved	21q22.3	21q22.3	"KRTAP12.1|KAP12.1"				Keratin associated proteins	619	2003-08-06			2023-01-20	353332	ENSG00000187175	OTTHUMG00000057639	uc002zfv.3	AJ566388	NM_181686	CCDS42966	P59990		"MGI:1328315|MGI:3641725|MGI:3641784|MGI:3642183|MGI:5588961"	RGD:2319481																							HGNC:20529	"ENST00000391617.1|NM_181686.2"	
HGNC:20530	KRTAP12-2	keratin associated protein 12-2	protein-coding gene	gene with protein product	Approved	21q22.3	21q22.3	"KRTAP12.2|KAP12.2"				Keratin associated proteins	619	2003-08-06			2023-01-20	353323	ENSG00000221864	OTTHUMG00000057636	uc002zfu.3	AJ566389	NM_181684	CCDS42965	P59991		"MGI:1328315|MGI:3641725|MGI:3641784|MGI:3642183|MGI:3642388"	RGD:2319746																							HGNC:20530	"ENST00000360770.3|NM_181684.3"	
